***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "18-07-09-03-12-2017"
}
---SESSION HEADER---
Time; Position; Rotation.X; Rotation.Y; Rotation.Virtualizer; Rotation.Controller.x; Rotation.Controller.y; Height.Virtualizer; FPS; Input;
65356.4284;(-23.1944, 2.6711, 40.7938);108.4794;1.9638;67.5037;109.3344;3.9595;19.0500;89.0584;;
65356.4389;(-23.1944, 2.6711, 40.7938);108.5009;1.9728;67.5037;109.3194;3.9280;19.0500;88.8288;;
65356.4499;(-23.1944, 2.6711, 40.7938);108.5122;1.9539;67.5037;109.3037;3.9162;19.0500;89.2683;;
65356.4614;(-23.1944, 2.6711, 40.7938);108.5294;1.9736;67.5037;109.3237;3.9453;19.0500;89.4208;;
65356.4723;(-23.1944, 2.6711, 40.7938);108.5616;1.9864;67.5037;109.3512;3.9854;19.0500;89.3456;;
65356.4838;(-23.1944, 2.6711, 40.7938);108.5854;1.9964;67.5037;109.3967;4.0453;19.0500;89.4300;;
65356.4953;(-23.1944, 2.6711, 40.7938);108.6048;2.0252;67.5037;109.4291;4.0533;19.0500;89.3541;;
65356.5063;(-23.1944, 2.6711, 40.7938);108.6332;2.0318;67.5037;109.4474;4.0510;19.0500;89.0940;;
65356.5174;(-23.1944, 2.6711, 40.7938);108.6520;2.0497;67.5037;109.4740;4.0174;19.0500;89.3971;;
65356.5284;(-23.1944, 2.6711, 40.7938);108.6768;2.0662;67.5037;109.4990;3.9943;19.0500;89.3080;;
65356.5394;(-23.1944, 2.6711, 40.7938);108.6997;2.0678;67.5037;109.5068;3.9792;19.0500;89.5162;;
65356.5509;(-23.1944, 2.6711, 40.7938);108.6976;2.0672;67.5037;109.5038;3.9573;19.0500;89.4440;;
65356.5620;(-23.1944, 2.6711, 40.7938);108.6930;2.0759;67.5037;109.5102;3.9477;19.0500;89.4556;;
65356.5730;(-23.1944, 2.6711, 40.7938);108.6817;2.0928;67.5037;109.5251;3.9313;19.0500;89.4860;;
65356.5845;(-23.1944, 2.6711, 40.7938);108.6678;2.0941;67.5037;109.5580;3.9377;19.0500;89.4665;;
65356.5955;(-23.1944, 2.6711, 40.7938);108.6525;2.1285;67.5037;109.6521;3.9666;19.0500;89.4505;;
65356.6065;(-23.1944, 2.6711, 40.7938);108.6114;2.1517;67.5037;109.7210;3.9705;19.0500;89.5595;;
65356.6180;(-23.1944, 2.6711, 40.7938);108.5802;2.1606;67.5037;109.7473;3.9779;19.0500;89.5375;;
65356.6288;(-23.1944, 2.6711, 40.7938);108.5405;2.1846;67.5037;109.7565;3.9868;19.0500;89.4358;;
65356.6398;(-23.1944, 2.6711, 40.7938);108.4916;2.1809;67.5037;109.7721;4.0448;19.0500;89.4075;;
65356.6513;(-23.1944, 2.6711, 40.7938);108.4471;2.1664;67.5037;109.8247;4.1083;19.0500;89.5455;;
65356.6629;(-23.1944, 2.6711, 40.7938);108.4024;2.1719;67.5037;109.9235;4.1109;19.0500;89.4959;;
65356.6734;(-23.1944, 2.6711, 40.7938);108.3668;2.1516;67.5037;109.9746;4.0731;19.0500;89.2604;;
65356.6849;(-23.1944, 2.6711, 40.7938);108.3194;2.1349;67.5037;109.9968;3.9743;19.0500;89.5263;;
65356.6965;(-23.1944, 2.6711, 40.7938);108.2821;2.1342;67.5037;110.0174;3.8950;19.0500;89.5281;;
65356.7075;(-23.1944, 2.6711, 40.7938);108.2509;2.1079;67.5037;110.0612;3.8516;19.0500;89.1970;;
65356.7185;(-23.1944, 2.6711, 40.7938);108.2068;2.0909;67.5037;110.0897;3.8155;19.0500;89.2206;;
65356.7298;(-23.1944, 2.6711, 40.7938);108.1667;2.0730;67.5037;110.0637;3.8363;19.0500;89.5484;;
65356.7408;(-23.1944, 2.6711, 40.7938);108.1511;2.0584;67.5037;110.0518;3.8396;19.0500;89.4924;;
65356.7518;(-23.1944, 2.6711, 40.7938);108.1503;2.0532;67.5037;110.0541;3.8688;19.0500;89.5653;;
65356.7629;(-23.1944, 2.6711, 40.7938);108.1549;2.0648;67.5037;110.0180;3.8716;19.0500;89.3898;;
65356.7744;(-23.1944, 2.6711, 40.7938);108.1745;2.0697;67.5037;109.9392;3.8507;19.0500;89.6792;;
65356.7854;(-23.1944, 2.6711, 40.7938);108.2000;2.0780;67.5037;109.9225;3.8700;19.0500;89.5907;;
65356.7964;(-23.1944, 2.6711, 40.7938);108.2477;2.1007;67.5037;109.9772;3.9019;19.0500;89.5919;;
65356.8074;(-23.1944, 2.6711, 40.7938);108.3053;2.1036;67.5037;110.0821;3.9079;19.0500;89.6287;;
65356.8189;(-23.1944, 2.6711, 40.7938);108.3509;2.1044;67.5037;110.1615;3.8919;19.0500;89.5990;;
65356.8299;(-23.1944, 2.6711, 40.7938);108.4045;2.1081;67.5037;110.1962;3.8253;19.0500;89.5938;;
65356.8414;(-23.1944, 2.6711, 40.7938);108.4527;2.0991;67.5037;110.2024;3.7944;19.0500;89.5918;;
65356.8523;(-23.1944, 2.6711, 40.7938);108.4960;2.0845;67.5037;110.1986;3.8215;19.0500;89.4815;;
65356.8633;(-23.1944, 2.6711, 40.7938);108.5472;2.0957;67.5037;110.1793;3.8740;19.0500;89.5400;;
65356.8743;(-23.1944, 2.6711, 40.7938);108.5931;2.1002;67.5037;110.1352;3.9197;19.0500;89.5885;;
65356.8858;(-23.1944, 2.6711, 40.7938);108.6345;2.1024;67.5037;110.1544;3.9573;19.0500;89.6414;;
65356.8973;(-23.1944, 2.6711, 40.7938);108.6739;2.1081;67.5037;110.2018;3.9843;19.0500;89.5281;;
65356.9078;(-23.1944, 2.6711, 40.7938);108.6993;2.1263;67.5037;110.2835;3.9487;19.0500;89.3221;;
65356.9193;(-23.1944, 2.6711, 40.7938);108.7229;2.1384;67.5037;110.2977;3.8784;19.0500;89.6585;;
65356.9304;(-23.1944, 2.6711, 40.7938);108.7245;2.1500;67.5037;110.2697;3.8118;19.0500;89.4088;;
65356.9419;(-23.1944, 2.6711, 40.7938);108.7221;2.1631;67.5037;110.2293;3.7872;19.0500;89.5688;;
65356.9529;(-23.1944, 2.6711, 40.7938);108.6908;2.1638;67.5037;110.2150;3.8459;19.0500;89.5520;;
65356.9638;(-23.1944, 2.6711, 40.7938);108.6870;2.1587;67.5037;110.2406;3.9189;19.0500;89.5709;;
65356.9753;(-23.1944, 2.6711, 40.7938);108.6763;2.1497;67.5037;110.3145;3.9836;19.0500;89.6062;;
65356.9863;(-23.1944, 2.6711, 40.7938);108.6701;2.1386;67.5037;110.3828;3.9699;19.0500;89.6080;;
65356.9973;(-23.1944, 2.6711, 40.7938);108.6632;2.1427;67.5037;110.4203;3.9087;19.0500;89.6345;;
65357.0088;(-23.1944, 2.6711, 40.7938);108.6588;2.1619;67.5037;110.4344;3.7769;19.0500;89.5742;;
65357.0198;(-23.1944, 2.6711, 40.7938);108.6520;2.1695;67.5037;110.4517;3.7136;19.0500;89.5280;;
65357.0313;(-23.1944, 2.6711, 40.7938);108.6423;2.1849;67.5037;110.5106;3.7615;19.0500;89.4256;;
65357.0423;(-23.1944, 2.6711, 40.7938);108.6443;2.1734;67.5037;110.5895;3.8282;19.0500;89.4128;;
65357.0533;(-23.1944, 2.6711, 40.7938);108.6424;2.1645;67.5037;110.6486;3.8847;19.0500;89.4596;;
65357.0648;(-23.1944, 2.6711, 40.7938);108.6473;2.1707;67.5037;110.6543;3.8847;19.0500;89.6062;;
65357.0758;(-23.1944, 2.6711, 40.7938);108.6397;2.1818;67.5037;110.6020;3.8266;19.0500;89.3849;;
65357.0869;(-23.1944, 2.6711, 40.7938);108.6120;2.1858;67.5037;110.5243;3.7798;19.0500;89.5016;;
65357.0979;(-23.1944, 2.6711, 40.7938);108.5834;2.1889;67.5037;110.4492;3.7542;19.0500;89.5814;;
65357.1094;(-23.1944, 2.6711, 40.7938);108.5451;2.1899;67.5037;110.3632;3.7461;19.0500;89.5155;;
65357.1204;(-23.1944, 2.6711, 40.7938);108.4884;2.1819;67.5037;110.2363;3.7680;19.0500;89.5181;;
65357.1314;(-23.1944, 2.6711, 40.7938);108.4293;2.1778;67.5037;110.1326;3.7795;19.0500;89.5317;;
65357.1429;(-23.1944, 2.6711, 40.7938);108.3359;2.1824;67.5037;110.0193;3.7662;19.0500;89.5679;;
65357.1539;(-23.1944, 2.6711, 40.7938);108.2261;2.1727;67.5037;109.8796;3.7563;19.0500;89.4661;;
65357.1654;(-23.1944, 2.6711, 40.7938);108.1003;2.1901;67.5037;109.6853;3.7279;19.0500;89.6569;;
65357.1759;(-23.1944, 2.6711, 40.7938);107.9601;2.1965;67.5037;109.4361;3.7108;19.0500;89.4277;;
65357.1875;(-23.1944, 2.6711, 40.7938);107.7988;2.1980;67.5037;109.1301;3.6865;19.0500;89.5879;;
65357.1985;(-23.1944, 2.6711, 40.7938);107.6379;2.2070;67.5037;108.8527;3.6723;19.0500;89.6258;;
65357.2100;(-23.1944, 2.6711, 40.7938);107.4183;2.2153;67.5037;108.5647;3.6531;19.0500;89.4830;;
65357.2215;(-23.1944, 2.6711, 40.7938);107.2012;2.2231;67.5037;108.3460;3.6172;19.0500;89.3062;;
65357.2320;(-23.1944, 2.6711, 40.7938);106.9120;2.2374;67.5037;108.1141;3.5665;19.0500;89.2765;;
65357.2435;(-23.1944, 2.6711, 40.7938);106.6045;2.2362;67.5037;107.8736;3.5040;19.0500;89.4792;;
65357.2545;(-23.1944, 2.6711, 40.7938);106.2436;2.2511;67.5037;107.6129;3.4580;19.0500;89.4697;;
65357.2660;(-23.1944, 2.6711, 40.7938);105.8403;2.2637;67.5037;107.2693;3.4443;19.0500;89.4661;;
65357.2770;(-23.1944, 2.6711, 40.7938);105.4188;2.2701;67.5037;106.9048;3.4400;19.0500;89.3848;;
65357.2880;(-23.1944, 2.6711, 40.7938);104.9477;2.2652;67.5037;106.3964;3.4231;19.0500;89.5100;;
65357.2996;(-23.1944, 2.6711, 40.7938);104.4347;2.2662;67.5037;105.8922;3.4136;19.0500;89.5568;;
65357.3106;(-23.1944, 2.6711, 40.7938);103.8625;2.2280;67.5037;105.3587;3.4784;19.0500;89.3110;;
65357.3216;(-23.1944, 2.6711, 40.7938);103.2750;2.2047;67.5037;104.8021;3.5595;19.0500;89.4221;;
65357.3336;(-23.1944, 2.6711, 40.7938);102.6096;2.1855;67.5037;104.2339;3.6025;19.0500;89.5409;;
65357.3441;(-23.1944, 2.6711, 40.7938);101.9110;2.1553;67.5037;103.6141;3.6125;19.0500;88.9870;;
65357.3551;(-23.1944, 2.6711, 40.7938);101.1616;2.1133;67.5037;102.9683;3.6086;19.0500;89.5444;;
65357.3666;(-23.1944, 2.6711, 40.7938);100.3597;2.0757;67.5037;102.3163;3.6003;19.0500;89.4326;;
65357.3776;(-23.1944, 2.6711, 40.7938);99.5732;2.0355;65.4958;101.6902;3.6008;19.0500;89.4730;;
65357.3881;(-23.1944, 2.6711, 40.7938);98.6716;1.9802;65.4958;100.9720;3.5888;19.0500;89.4815;;
65357.3996;(-23.1944, 2.6711, 40.7938);97.7189;1.9163;65.4184;100.1152;3.5711;19.0500;89.8937;;
65357.4107;(-23.1944, 2.6711, 40.7938);96.6982;1.8443;63.1753;99.1305;3.5782;19.0500;89.7975;;
65357.4217;(-23.1944, 2.6711, 40.7938);95.6736;1.7842;62.7418;98.1752;3.5820;19.0500;89.5981;;
65357.4327;(-23.1944, 2.6711, 40.7938);94.5897;1.7206;62.6588;96.9949;3.6640;19.0500;89.8275;;
65357.4437;(-23.1944, 2.6711, 40.7938);93.4951;1.6575;62.5836;95.8956;3.7167;19.0500;89.8685;;
65357.4553;(-23.1944, 2.6711, 40.7938);92.2860;1.5945;62.5158;94.6632;3.7110;19.0500;89.8605;;
65357.4663;(-23.1944, 2.6711, 40.7938);91.1013;1.5269;61.1565;93.4971;3.6966;19.0500;89.8042;;
65357.4777;(-23.1944, 2.6711, 40.7938);89.8120;1.4627;59.9463;92.3492;3.7015;19.0500;89.8711;;
65357.4887;(-23.1944, 2.6711, 40.7938);88.5157;1.3720;57.4005;91.1076;3.6993;19.0500;89.7128;;
65357.4997;(-23.1944, 2.6711, 40.7938);87.1467;1.3081;57.1434;89.7784;3.7086;19.0500;89.7852;;
65357.5113;(-23.1944, 2.6711, 40.7938);85.7998;1.2372;57.1434;88.3246;3.6594;19.0500;89.7723;;
65357.5223;(-23.1944, 2.6711, 40.7938);84.3525;1.1855;56.9811;86.8274;3.5940;19.0500;89.5594;;
65357.5333;(-23.1944, 2.6711, 40.7938);82.9465;1.1540;55.5833;85.3317;3.5654;19.0500;89.7898;;
65357.5443;(-23.1944, 2.6711, 40.7938);81.4872;1.1365;54.3430;83.6732;3.4910;19.0500;89.8452;;
65357.5553;(-23.1944, 2.6711, 40.7938);80.0071;1.1106;54.2565;81.9098;3.4090;19.8120;89.8534;;
65357.5668;(-23.1944, 2.6711, 40.7938);78.5230;1.1249;53.6516;80.1541;3.3890;19.8120;89.7905;;
65357.5779;(-23.1944, 2.6711, 40.7938);77.0160;1.1465;51.4765;78.5427;3.4404;19.8120;89.5722;;
65357.5889;(-23.1944, 2.6711, 40.7938);75.5105;1.1833;51.4765;76.7319;3.6018;19.8120;89.6667;;
65357.5999;(-23.1944, 2.6711, 40.7938);73.9660;1.2502;51.3214;75.1797;3.7471;19.8120;89.8816;;
65357.6114;(-23.1944, 2.6711, 40.7938);72.3995;1.3626;50.3089;73.5246;3.8719;19.8120;89.7390;;
65357.6224;(-23.1944, 2.6711, 40.7938);70.8677;1.4597;48.7169;71.8612;3.9377;19.8120;89.6649;;
65357.6339;(-23.1944, 2.6711, 40.7938);69.3043;1.5848;48.6302;70.0468;3.9502;19.8120;89.8521;;
65357.6449;(-23.1944, 2.6711, 40.7938);67.7533;1.7156;45.9696;68.3448;3.9685;19.8120;89.4988;;
65357.6559;(-23.1944, 2.6711, 40.7938);66.1822;1.8361;45.7935;66.6711;3.9778;19.8120;89.7152;;
65357.6670;(-23.1944, 2.6711, 40.7938);64.5948;1.9651;45.7935;64.9748;3.9585;19.8120;89.6895;;
65357.6785;(-23.1944, 2.6711, 40.7938);63.0090;2.0905;43.5358;63.3053;3.9408;19.8120;89.6888;;
65357.6890;(-23.1944, 2.6711, 40.7938);61.4356;2.2113;41.2851;61.6185;3.9458;19.8120;89.6139;;
65357.7005;(-23.1944, 2.6711, 40.7938);59.8707;2.3216;40.3138;59.9042;3.9654;19.8120;89.8533;;
65357.7115;(-23.1944, 2.6711, 40.7938);58.3402;2.4408;40.3138;58.1610;3.9846;19.8120;89.6489;;
65357.7230;(-23.1944, 2.6711, 40.7938);56.8258;2.5259;40.1429;56.4933;4.0577;19.8120;89.6442;;
65357.7340;(-23.1944, 2.6711, 40.7938);55.3116;2.6193;37.7031;54.8639;4.1261;19.8120;89.7029;;
65357.7451;(-23.1944, 2.6711, 40.7938);53.8174;2.6942;37.4481;53.2971;4.2538;19.8120;89.6924;;
65357.7561;(-23.1944, 2.6711, 40.7938);52.3152;2.7850;34.7529;51.8149;4.3914;19.8120;89.6401;;
65357.7671;(-23.1944, 2.6711, 40.7938);50.8111;2.9003;34.5286;50.4014;4.4827;19.8120;89.7232;;
65357.7786;(-23.1944, 2.6711, 40.7938);49.3548;3.0611;32.4825;49.0253;4.5163;19.8120;89.7394;;
65357.7901;(-23.1944, 2.6711, 40.7938);47.9151;3.2164;32.4825;47.6273;4.5052;19.8120;89.5562;;
65357.8006;(-23.1944, 2.6711, 40.7938);46.4870;3.4095;31.8222;46.2077;4.4794;19.8120;89.4760;;
65357.8121;(-23.1944, 2.6711, 40.7938);45.0781;3.5527;29.0750;44.7550;4.4242;19.8120;89.6710;;
65357.8236;(-23.1944, 2.6711, 40.7938);43.6510;3.6866;28.9844;43.2447;4.3887;19.8120;89.6769;;
65357.8346;(-23.1944, 2.6711, 40.7938);42.2373;3.8047;28.9024;41.6512;4.3415;19.8120;89.4238;;
65357.8457;(-23.1944, 2.6711, 40.7938);40.8678;3.8963;27.1628;40.0344;4.3322;19.8120;89.6288;;
65357.8567;(-23.1944, 2.6711, 40.7938);39.4812;3.9751;23.8903;38.4705;4.3344;19.8120;89.7378;;
65357.8682;(-23.1944, 2.6711, 40.7938);38.1230;4.0177;23.8903;36.8950;4.3848;19.8120;89.7473;;
65357.8787;(-23.1944, 2.6711, 40.7938);36.7658;4.0674;23.2958;35.4580;4.3808;19.8120;89.5311;;
65357.8902;(-23.1944, 2.6711, 40.7938);35.4234;4.0974;20.6384;34.1297;4.4055;19.8120;89.7134;;
65357.9013;(-23.1944, 2.6711, 40.7938);34.0786;4.1267;20.5474;32.8279;4.4771;19.8120;89.6656;;
65357.9123;(-23.1944, 2.6711, 40.7938);32.7554;4.1537;20.5474;31.4714;4.5568;19.8120;89.5303;;
65357.9238;(-23.1944, 2.6711, 40.7938);31.4476;4.1587;17.6370;30.1072;4.6172;19.8120;89.7616;;
65357.9348;(-23.1944, 2.6711, 40.7938);30.1303;4.1504;17.5644;28.6609;4.6360;19.8120;89.6323;;
65357.9463;(-23.1944, 2.6711, 40.7938);28.8364;4.1445;15.0054;27.1687;4.5570;19.8120;89.6138;;
65357.9573;(-23.1944, 2.6711, 40.7938);27.5401;4.1447;13.5170;25.6415;4.4661;19.8120;89.5601;;
65357.9683;(-23.1944, 2.6711, 40.7938);26.2571;4.1498;12.0714;24.1581;4.2976;19.8120;89.5012;;
65357.9798;(-23.1944, 2.6711, 40.7938);24.9728;4.1661;9.9990;22.7816;4.1943;19.8120;89.6104;;
65357.9903;(-23.1944, 2.6711, 40.7938);23.6810;4.1813;9.9990;21.4341;4.1254;19.8120;89.4731;;
65358.0018;(-23.1944, 2.6711, 40.7938);22.3881;4.1692;7.5324;20.1563;4.1836;19.8120;89.7346;;
65358.0128;(-23.1944, 2.6711, 40.7938);21.0944;4.1663;6.5623;18.8417;4.2794;19.8120;89.6639;;
65358.0239;(-23.1944, 2.6711, 40.7938);19.7997;4.1211;6.4725;17.5776;4.4463;19.8120;89.6710;;
65358.0354;(-23.1944, 2.6711, 40.7938);18.5157;4.0494;6.3914;16.1952;4.5810;19.8120;89.6881;;
65358.0463;(-23.1944, 2.6711, 40.7938);17.2282;3.9691;4.6572;14.5606;4.6924;19.8120;89.5863;;
65358.0578;(-23.1944, 2.6711, 40.7938);15.9450;3.8829;0.8465;13.0550;4.7443;19.8120;89.6572;;
65358.0688;(-23.1944, 2.6711, 40.7938);14.6550;3.7730;0.8465;11.4113;4.7139;19.8120;89.6031;;
65358.0798;(-23.1944, 2.6711, 40.7938);13.3728;3.7155;0.7658;9.8495;4.7132;19.8120;89.6383;;
65358.0913;(-23.1944, 2.6711, 40.7938);12.0713;3.6833;358.0869;8.3428;4.6582;19.8120;89.7060;;
65358.1023;(-23.1944, 2.6711, 40.7938);10.7534;3.6428;356.0025;6.9373;4.5945;19.8120;89.5828;;
65358.1133;(-23.1944, 2.6711, 40.7938);9.4526;3.6087;355.3065;5.5256;4.5638;19.8120;89.4446;;
65358.1244;(-23.1944, 2.6711, 40.7938);8.1484;3.5710;355.2174;4.2728;4.5010;19.8120;89.5136;;
65358.1359;(-23.1944, 2.6711, 40.7938);6.8523;3.5093;352.5171;3.0216;4.4825;19.8120;89.6587;;
65358.1469;(-23.1944, 2.6711, 40.7938);5.5537;3.4331;352.5171;1.7430;4.4998;19.8120;89.4482;;
65358.1579;(-23.1944, 2.6711, 40.7938);4.2626;3.3234;351.4183;0.4219;4.5554;19.8120;89.6867;;
65358.1694;(-23.1944, 2.6711, 40.7938);2.9877;3.1994;349.5011;359.0837;4.6367;19.8120;89.7067;;
65358.1804;(-23.1944, 2.6711, 40.7938);1.7509;3.0725;348.9115;357.7372;4.6781;19.8120;89.6436;;
65358.1914;(-23.1944, 2.6711, 40.7938);0.4950;2.9533;346.8627;356.3765;4.6792;19.8120;89.6292;;
65358.2024;(-23.1944, 2.6711, 40.7938);359.2503;2.8178;346.7744;354.9966;4.6201;19.8120;89.6698;;
65358.2139;(-23.1944, 2.6711, 40.7938);358.0393;2.6971;344.1150;353.6351;4.5563;19.8120;89.6224;;
65358.2254;(-23.1944, 2.6711, 40.7938);356.8038;2.5696;344.0204;352.3101;4.4645;19.8120;89.6569;;
65358.2360;(-23.1944, 2.6711, 40.7938);355.6022;2.4574;343.9348;351.0488;4.4005;19.8120;89.2828;;
65358.2470;(-23.1944, 2.6711, 40.7938);354.4101;2.3405;343.8574;349.8403;4.4146;19.8120;89.8044;;
65358.2586;(-23.1944, 2.6711, 40.7938);353.2043;2.2302;341.1895;348.5806;4.4179;19.8120;89.6288;;
65358.2696;(-23.1944, 2.6711, 40.7938);351.9996;2.1272;341.1895;347.3441;4.4824;19.8120;89.6961;;
65358.2806;(-23.1944, 2.6711, 40.7938);350.8305;1.9918;338.4333;346.1082;4.5579;19.8120;89.6340;;
65358.2921;(-23.1944, 2.6711, 40.7938);349.6846;1.8890;338.3438;344.8638;4.6000;19.8120;89.5811;;
65358.3031;(-23.1944, 2.6711, 40.7938);348.5269;1.7816;338.2630;343.5961;4.6033;19.8120;89.5825;;
65358.3141;(-23.1944, 2.6711, 40.7938);347.4001;1.6972;335.6500;342.2967;4.5987;19.8120;89.6144;;
65358.3251;(-23.1944, 2.6711, 40.7938);346.2751;1.6342;335.5583;340.9491;4.5538;19.8120;89.6703;;
65358.3366;(-23.1944, 2.6711, 40.7938);345.1541;1.5651;332.8070;339.6183;4.5164;19.8120;89.6873;;
65358.3476;(-23.1944, 2.6711, 40.7938);344.0486;1.4899;332.8070;338.2925;4.4805;19.8120;89.6041;;
65358.3591;(-23.1944, 2.6711, 40.7938);342.9530;1.4092;332.7182;336.9990;4.4502;19.8120;89.5370;;
65358.3702;(-23.1944, 2.6711, 40.7938);341.8553;1.3390;332.5650;335.7522;4.4289;19.8120;89.3900;;
65358.3812;(-23.1944, 2.6711, 40.7938);340.7758;1.2721;330.1788;334.5050;4.3927;19.8120;89.6137;;
65358.3927;(-23.1944, 2.6711, 40.7938);339.7149;1.1995;329.9294;333.2573;4.3867;19.8120;89.6601;;
65358.4032;(-23.1944, 2.6711, 40.7938);338.6507;1.1499;327.8637;332.0405;4.4008;19.8120;89.4870;;
65358.4147;(-23.1944, 2.6711, 40.7938);337.6083;1.1296;327.1737;330.8076;4.4087;19.8120;89.6949;;
65358.4257;(-23.1944, 2.6711, 40.7938);336.6068;1.1516;327.0854;329.6075;4.4166;19.8120;89.5782;;
65358.4367;(-23.1944, 2.6711, 40.7938);335.5854;1.1843;327.0054;328.4304;4.4062;19.8120;89.7192;;
65358.4482;(-23.1944, 2.6711, 40.7938);334.5900;1.2138;324.7719;327.2964;4.3657;19.8120;89.6705;;
65358.4593;(-23.1944, 2.6711, 40.7938);333.6141;1.2488;324.2418;326.1761;4.3204;19.8120;89.4797;;
65358.4703;(-23.1944, 2.6711, 40.7938);332.6321;1.2579;324.2418;325.0865;4.2643;19.8120;89.6749;;
65358.4818;(-23.1944, 2.6711, 40.7938);331.6541;1.2686;321.5267;323.9622;4.2124;19.8120;89.6376;;
65358.4928;(-23.1944, 2.6711, 40.7938);330.6746;1.2733;321.4408;322.7998;4.2063;19.8120;89.6359;;
65358.5038;(-23.1944, 2.6711, 40.7938);329.6798;1.2615;321.3630;321.6460;4.1911;19.8120;89.6368;;
65358.5153;(-23.1944, 2.6711, 40.7938);328.7131;1.2380;321.2927;320.5118;4.2575;19.8120;89.5897;;
65358.5263;(-23.1944, 2.6711, 40.7938);327.7473;1.2054;320.7218;319.4138;4.2660;19.0500;89.3743;;
65358.5373;(-23.1944, 2.6711, 40.7938);326.8037;1.1551;318.6311;318.3512;4.2554;19.0500;89.6238;;
65358.5488;(-23.1944, 2.6711, 40.7938);325.8683;1.1140;318.6311;317.2568;4.2165;19.0500;89.6856;;
65358.5603;(-23.1944, 2.6711, 40.7938);324.9327;1.0761;315.9267;316.1532;4.1507;19.0500;89.5127;;
65358.5714;(-23.1944, 2.6711, 40.7938);323.9969;1.0481;315.8381;315.0372;4.0431;19.0500;89.2691;;
65358.5824;(-23.1944, 2.6711, 40.7938);323.0737;1.0062;315.7581;313.9469;3.9506;19.0500;89.4358;;
65358.5933;(-23.1944, 2.6711, 40.7938);322.1264;0.9934;315.6856;312.9076;3.8980;19.0500;89.6061;;
65358.6048;(-23.1944, 2.6711, 40.7938);321.1794;0.9566;313.1294;311.8664;3.8787;19.0500;89.6153;;
65358.6158;(-23.1944, 2.6711, 40.7938);320.2474;0.9401;312.9578;310.9342;3.9737;19.0500;89.3115;;
65358.6273;(-23.1944, 2.6711, 40.7938);319.3067;0.9188;312.9578;309.9500;4.0356;19.0500;89.4224;;
65358.6378;(-23.1944, 2.6711, 40.7938);318.3600;0.8986;310.5163;308.9836;4.0937;19.0500;89.3873;;
65358.6494;(-23.1944, 2.6711, 40.7938);317.4343;0.8864;310.1761;308.0187;4.1495;19.0500;89.6484;;
65358.6603;(-23.1944, 2.6711, 40.7938);316.5209;0.8917;310.0993;307.0223;4.1448;19.0500;89.5973;;
65358.6713;(-23.1944, 2.6711, 40.7938);315.6136;0.9004;310.0993;306.0082;4.1258;19.0500;89.5070;;
65358.6828;(-23.1944, 2.6711, 40.7938);314.7030;0.9066;308.0868;304.9140;4.0915;19.0500;89.5997;;
65358.6939;(-23.1944, 2.6711, 40.7938);313.8181;0.8967;307.4353;303.8781;4.0848;19.0500;89.6171;;
65358.7043;(-23.1944, 2.6711, 40.7938);312.9239;0.8807;307.3521;302.9197;4.0969;19.0500;89.6462;;
65358.7158;(-23.1944, 2.6711, 40.7938);312.0329;0.8709;304.7197;301.9785;4.1248;19.0500;90.1649;;
65358.7268;(-23.1944, 2.6711, 40.7938);311.1779;0.8592;304.6272;301.1123;4.1647;19.0500;89.9254;;
65358.7378;(-23.1944, 2.6711, 40.7938);310.3022;0.8555;304.4678;300.2516;4.2011;19.0500;89.8845;;
65358.7490;(-23.1944, 2.6711, 40.7938);309.4326;0.8279;304.4678;299.3495;4.2580;19.0500;89.7979;;
65358.7605;(-23.1944, 2.6711, 40.7938);308.5719;0.8017;301.8253;298.3915;4.2998;19.0500;89.8231;;
65358.7715;(-23.1944, 2.6711, 40.7938);307.6974;0.7646;301.7405;297.3953;4.3108;19.0500;89.7588;;
65358.7825;(-23.1944, 2.6711, 40.7938);306.8267;0.7542;300.3119;296.2673;4.2781;19.0500;89.8028;;
65358.7941;(-23.1944, 2.6711, 40.7938);305.9759;0.7360;299.0478;295.1666;4.2446;19.0500;89.7128;;
65358.8051;(-23.1944, 2.6711, 40.7938);305.0963;0.7356;298.9596;294.0046;4.1970;19.0500;89.7168;;
65358.8161;(-23.1944, 2.6711, 40.7938);304.2215;0.7545;298.8075;292.8164;4.1425;19.0500;89.7419;;
65358.8276;(-23.1944, 2.6711, 40.7938);303.3535;0.7823;298.8075;291.6840;4.1039;19.0500;89.6240;;
65358.8386;(-23.1944, 2.6711, 40.7938);302.4733;0.8148;298.7422;290.6306;4.0717;19.0500;89.6345;;
65358.8501;(-23.1944, 2.6711, 40.7938);301.6076;0.8724;296.1475;289.7250;4.0556;18.2880;89.6485;;
65358.8612;(-23.1944, 2.6711, 40.7938);300.7227;0.9158;295.0887;288.7945;4.0455;18.2880;89.4440;;
65358.8717;(-23.1944, 2.6711, 40.7938);299.8484;0.9633;295.0887;287.9039;4.0404;18.2880;89.6147;;
65358.8832;(-23.1944, 2.6711, 40.7938);298.9645;1.0134;293.3486;286.9969;4.0373;18.2880;89.7622;;
65358.8942;(-23.1944, 2.6711, 40.7938);298.0909;1.0468;293.2677;286.0494;4.0115;18.2880;89.7135;;
65358.9052;(-23.1944, 2.6711, 40.7938);297.2122;1.0760;293.1946;285.0625;4.0120;18.2880;89.6400;;
